# timestamp tx ty tz qx qy qz qw
1305031236.929669 1.28617 0.687079 1.59347 0.587435 0.57628 -0.41088 -0.392428
1305031236.961639 1.28928 0.687808 1.59696 0.583283 0.570005 -0.415907 -0.402363
1305031236.993680 1.29131 0.683811 1.60103 0.577908 0.563508 -0.421551 -0.413252
1305031237.029714 1.29445 0.682495 1.59953 0.572688 0.558533 -0.426961 -0.421632
1305031237.061729 1.29781 0.681893 1.60335 0.568024 0.553984 -0.430947 -0.429809
1305031237.093695 1.29664 0.684596 1.60864 0.56635 0.546933 -0.437011 -0.434895
1305031237.129774 1.30552 0.67864 1.6029 0.560049 0.542306 -0.442875 -0.442844
1305031237.161661 1.30397 0.682108 1.60952 0.557492 0.538981 -0.446158 -0.446817
1305031237.193642 1.31299 0.682071 1.61149 0.554715 0.53283 -0.45186 -0.451892
1305031237.229691 1.33052 0.687332 1.63958 0.554719 0.528285 -0.455335 -0.45373
1305031237.261663 1.33131 0.687557 1.64176 0.554166 0.52687 -0.456739 -0.454639
1305031237.293709 1.33448 0.690352 1.64091 0.552706 0.52504 -0.457783 -0.457476
1305031237.329672 1.339 0.687555 1.63876 0.553939 0.524307 -0.45804 -0.456566
1305031237.361618 1.33033 0.688699 1.64119 0.554351 0.525268 -0.457426 -0.455576
1305031237.393671 1.32707 0.690421 1.64045 0.552215 0.522997 -0.459196 -0.458991
1305031237.429793 1.34902 0.686058 1.64018 0.552982 0.522908 -0.459054 -0.458309
1305031237.461646 1.32864 0.688394 1.63963 0.556526 0.524289 -0.457668 -0.453806
1305031237.493702 1.32233 0.687785 1.63842 0.55434 0.520491 -0.461809 -0.456649
1305031237.529735 1.34383 0.685892 1.64259 0.554739 0.522639 -0.462486 -0.453012
1305031237.561669 1.34584 0.687365 1.63888 0.558758 0.525884 -0.460573 -0.446215
1305031237.593680 1.34335 0.687074 1.64127 0.56338 0.530671 -0.45909 -0.436151
1305031237.629705 1.35142 0.686517 1.6248 0.564286 0.537773 -0.457102 -0.428298
1305031237.661656 1.35448 0.692909 1.60638 0.569052 0.545926 -0.453054 -0.415797
1305031237.693693 1.34116 0.694506 1.5926 0.574819 0.558147 -0.441871 -0.403491
1305031237.729752 1.34087 0.695625 1.60075 0.581834 0.570429 -0.42685 -0.392273
1305031237.761654 1.34496 0.68484 1.57474 0.587551 0.579168 -0.415447 -0.383082
1305031237.793725 1.3307 0.682609 1.58997 0.598733 0.592264 -0.398416 -0.363327
1305031237.829769 1.32854 0.683948 1.58912 0.605333 0.601765 -0.388083 -0.347624
1305031237.861836 1.32507 0.685379 1.58523 0.610775 0.611439 -0.37674 -0.333413
1305031237.893771 1.33182 0.684072 1.57494 0.617456 0.618228 -0.364968 -0.321466
1305031237.929849 1.32142 0.683044 1.58374 0.6266 0.628462 -0.346729 -0.303623
1305031237.961658 1.32448 0.681107 1.57966 0.63254 0.635049 -0.334637 -0.290901
1305031237.993683 1.32629 0.680367 1.56979 0.637066 0.641825 -0.323223 -0.278809
1305031238.029709 1.31993 0.680169 1.56996 0.644321 0.648015 -0.308643 -0.263945
1305031238.061670 1.31876 0.678086 1.56876 0.649023 0.653364 -0.296628 -0.252775
1305031238.093685 1.31752 0.675208 1.56565 0.651762 0.658976 -0.286222 -0.24297
1305031238.129747 1.31358 0.677555 1.56419 0.653766 0.663198 -0.280267 -0.232828
1305031238.161682 1.31625 0.676872 1.56032 0.655547 0.667071 -0.273923 -0.224145
1305031238.193792 1.32091 0.676881 1.55333 0.656411 0.670716 -0.268931 -0.21666
1305031238.230012 1.32415 0.673833 1.54671 0.658976 0.673513 -0.261294 -0.209418
1305031238.261604 1.32629 0.672936 1.54035 0.660715 0.67658 -0.253749 -0.20324
1305031238.293671 1.33065 0.671379 1.53596 0.663572 0.679126 -0.245033 -0.196005
1305031238.329662 1.33215 0.669931 1.5301 0.666062 0.681955 -0.236794 -0.187691
1305031238.361640 1.33377 0.668938 1.52733 0.668296 0.683859 -0.231148 -0.179689
1305031238.393667 1.33428 0.668197 1.52635 0.670725 0.68601 -0.224308 -0.170894
1305031238.429673 1.33554 0.668644 1.52365 0.672656 0.688784 -0.216636 -0.161801
1305031238.461685 1.3381 0.668088 1.51737 0.674821 0.689015 -0.212685 -0.15697
1305031238.493679 1.3386 0.666609 1.51397 0.676743 0.689265 -0.209078 -0.152379
1305031238.529670 1.34071 0.666492 1.51543 0.678108 0.690132 -0.20529 -0.147456
1305031238.561624 1.34341 0.665036 1.51057 0.678401 0.691537 -0.201462 -0.14478
1305031238.593741 1.34389 0.663423 1.51314 0.679379 0.692863 -0.195571 -0.141905
1305031238.629751 1.34444 0.66437 1.51101 0.680603 0.693998 -0.190674 -0.137073
1305031238.661628 1.34636 0.664136 1.5047 0.680371 0.695023 -0.188717 -0.135738
1305031238.693855 1.34725 0.662948 1.50432 0.679675 0.695664 -0.188225 -0.136618
1305031238.729729 1.35079 0.662273 1.50186 0.680175 0.694442 -0.189276 -0.138875
1305031238.761658 1.35086 0.661192 1.49986 0.679864 0.693057 -0.191739 -0.143852
1305031238.793691 1.3501 0.662782 1.50266 0.678898 0.692813 -0.193963 -0.146579
1305031238.829730 1.35201 0.66302 1.49911 0.678399 0.691062 -0.199379 -0.149855
1305031238.861826 1.35035 0.662426 1.49952 0.677834 0.689249 -0.204711 -0.153525
1305031238.893734 1.34937 0.663428 1.50013 0.676107 0.687903 -0.210901 -0.158711
1305031238.929837 1.34803 0.662945 1.50159 0.674789 0.685959 -0.216471 -0.165107
1305031238.961656 1.34447 0.660848 1.50205 0.673563 0.683633 -0.222165 -0.172051
1305031238.993704 1.3439 0.662931 1.50253 0.671843 0.681221 -0.23003 -0.177908
1305031239.029670 1.34168 0.662273 1.50368 0.671617 0.676422 -0.239644 -0.184268
1305031239.061677 1.33345 0.664429 1.51261 0.668629 0.676283 -0.245284 -0.188181
1305031239.093689 1.30377 0.6753 1.54071 0.671348 0.677689 -0.24261 -0.176552
1305031239.129738 1.29127 0.680301 1.55631 0.670982 0.676531 -0.245759 -0.17802
1305031239.161756 1.2909 0.683039 1.55731 0.668207 0.673519 -0.25386 -0.188218
1305031239.193706 1.28991 0.684879 1.55891 0.665546 0.670704 -0.260515 -0.198334
1305031239.229882 1.28501 0.684988 1.56354 0.663132 0.667861 -0.266595 -0.207715
1305031239.261721 1.2892 0.683515 1.56752 0.660361 0.663924 -0.273979 -0.219232
1305031239.293674 1.28452 0.682203 1.57354 0.65905 0.660035 -0.27979 -0.227431
1305031239.329705 1.28528 0.680042 1.57874 0.65612 0.654759 -0.289538 -0.238673
1305031239.361715 1.27865 0.68149 1.58683 0.652767 0.65037 -0.299386 -0.247553
1305031239.393718 1.27327 0.689312 1.59365 0.652483 0.64017 -0.314609 -0.25587
1305031239.429744 1.28355 0.680629 1.59588 0.648397 0.630256 -0.328385 -0.272987
1305031239.461708 1.28413 0.684036 1.5994 0.641917 0.62594 -0.34281 -0.280398
1305031239.493720 1.28252 0.690236 1.60535 0.635698 0.62163 -0.355195 -0.288619
1305031239.529662 1.28471 0.686124 1.60781 0.627457 0.617759 -0.363959 -0.303654
1305031239.561733 1.28861 0.689922 1.60795 0.620632 0.613235 -0.373135 -0.315483
1305031239.593921 1.28418 0.690385 1.61575 0.616561 0.608468 -0.379178 -0.325335
1305031239.629723 1.28791 0.687703 1.61787 0.610242 0.602158 -0.388506 -0.337747
1305031239.661659 1.28995 0.685747 1.62275 0.605115 0.596705 -0.396799 -0.346886
1305031239.693733 1.28969 0.687556 1.63102 0.598772 0.590914 -0.407029 -0.355839
1305031239.729894 1.29151 0.69583 1.63278 0.589966 0.582178 -0.421874 -0.367465
1305031239.761913 1.29904 0.688831 1.62461 0.581482 0.574287 -0.432536 -0.38077
1305031239.793585 1.29308 0.695083 1.64071 0.577616 0.567068 -0.441562 -0.387061
